nearby_sites,ratio_lcluster,ratio_rcluster,longest_clip_len,ratio_low_MAPQ,clip_pos_std,lclip,rclip,cr_Alu,cns_Alu,cr_L1,cns_L1,cr_SVA,cns_SVA,ldisc_Alu,rdisc_Alu,ldisc_L1,rdisc_L1,ldisc_SVA,rdisc_SVA,dr_Alu,dr_L1,dr_SVA,cns_std_l_polyA,cns_std_r_polyA
2,0.0,0.0,45,0.0,14.61,0.6993006993006994,0.07836990595611286,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,42,0.0,4.97,0.7246376811594204,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623188405797102,0.0
0,0.0,0.0,0,0.0,16.98,0.0,0.06531678641410843,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,30,0.0,11.31,0.04101722723543889,0.44247787610619466,0.0,0.625,0.0,0.625,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18963337547408343
1,1.0,1.0,17,0.0,14.61,0.0,0.10395010395010396,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10395010395010396
0,0.0,0.0,38,0.0869565217391304,0.0,0.2544529262086514,1.4423076923076923,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24038461538461536
1,0.0,0.0,16,0.0625,8.96,0.3164556962025316,0.12919896640826872,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0.0789473684210526,15.56,0.0,0.5494505494505494,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,17,0.0,0.0,0.0,0.7936507936507936,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936
1,0.0,0.0,0,0.0,10.0,0.0,0.27322404371584696,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,8,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
2,0.0,0.5,41,0.0,45.25,0.777676120768527,0.0,0.0,0.7058823529411765,0.0,0.8823529411764706,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,20,0.0,5.87,0.0,0.38167938931297707,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38167938931297707
1,0.0,0.0,22,0.0,9.87,0.5649717514124294,0.0,0.0,1.0,0.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07132667617689016
0,0.0,0.0,28,0.0,0.0,0.12602394454946442,1.0593220338983051,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301197227473221,0.0
0,1.0,1.0,58,0.0,31.08,50.0,0.0,0.2,0.4,0.0,0.4,0.0,0.4,0.06353240152477764,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,40,0.0748663101604278,11.26,0.1339764201500536,0.0,0.0,1.6,0.2,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339764201500536,0.0
1,0.0,0.0,19,0.0,12.94,1.4880952380952381,0.0,0.0,0.7,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.0,0.0,0.3731343283582089,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,9,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
0,0.0,0.0,33,0.0571428571428571,0.0,0.5454545454545454,0.3205128205128205,0.0,0.8,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08012820512820512
3,0.0,0.0,30,0.0,15.61,0.012613521695257316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012613521695257316,0.0
3,0.0,0.0,33,0.0,14.99,0.0,0.038358266206367474,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05753739930955121
0,0.0,0.0,22,0.0,0.0,0.0,4.166666666666667,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,33,0.0058823529411764,15.69,0.019018638265500192,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,18,0.0,15.98,0.06339144215530904,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,34,0.0082417582417582,15.52,0.020132876988121603,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0,0.0105263157894736,16.55,0.0,0.019238168526356292,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,50,0.0256410256410256,15.28,0.00874278720055954,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00874278720055954,0.0
2,0.0,0.0,49,0.0,8.34,0.6802721088435374,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.4,51,0.09174311926605498,8.96,20.4,0.0,0.0,0.13725490196078433,0.058823529411764705,0.5686274509803921,0.0,0.11764705882352941,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.5,0.0,0.8,0.0
0,0.0,0.0,24,0.0,0.0,0.5154639175257733,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639175257733,0.0
1,0.0,0.0,20,0.0,4.5,0.0,0.09960159362549802,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,77,0.0,8.33,0.0,0.040749796251018745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040749796251018745
1,0.0,1.0,21,0.0625,9.13,0.09447331128956069,0.5116959064327485,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04723665564478034,0.0
1,0.0,1.0,51,0.0526315789473684,5.79,3.3582089552238803,0.0,0.8888888888888888,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3731343283582089,0.0,0.0,0.0,0.0,0.0,2.6119402985074625,0.0
6,0.0,0.0,22,0.2179487179487179,15.59,0.0691085003455425,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03455425017277125,0.0
1,0.0,0.0,76,0.0,15.86,0.24038461538461536,1.3605442176870748,0.0,0.9090909090909091,0.0,0.9090909090909091,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16025641025641024,1.2755102040816326
1,0.0,0.0,39,0.0128205128205128,7.18,0.31436655139893116,0.0,0.0,1.2,0.0,1.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15718327569946558,0.1510574018126888
0,0.0,1.0,50,0.0,0.0,0.819672131147541,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,30,0.25,15.29,0.030902348578491966,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015451174289245983,0.0
2,0.5,0.0,28,0.0149253731343283,8.67,0.24638633377135347,0.6619144602851323,0.0,0.3902439024390244,0.0,0.6829268292682927,0.0,0.43902439024390244,0.0,0.0,0.02545824847250509,0.0,0.0,0.0,0.0,0.0,0.0,0.164257555847569,0.0
2,0.0,0.0,3,0.0933333333333333,18.03,0.10638297872340426,0.0,0.0,4.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.6666666666666666,0.5,50,0.0,14.01,0.0,21.428571428571427,0.0,0.5,0.0,0.4166666666666667,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1,0.0,16.2,0.022644927536231887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,48,0.0,13.3,0.027382256297918947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,27,0.0,0.0,0.41551246537396125,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770083102493075,0.0
4,0.0,0.0,49,0.0,14.56,0.02556237218813906,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,18,0.0,0.0,0.0,0.06587615283267458,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,11,0.0392156862745098,15.35,0.0,0.9090909090909091,0.0,1.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453
4,0.0,0.0,48,0.0070921985815602,14.92,0.02512562814070352,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,14,0.0,19.67,0.0,0.041390728476821195,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.020695364238410598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,50,0.0,0.45,1.4619883040935673,0.0,0.0,1.4,0.0,1.4,0.0,1.0,0.06934812760055478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13869625520110956
3,0.0,0.5,38,0.0198019801980198,19.74,0.11806375442739078,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.029515938606847696,0.0,0.029515938606847696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,1,0.0,16.83,0.0,0.06896551724137931,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,12,0.0476190476190476,9.84,0.0,0.6060606060606061,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0,0.0,16.43,0.0,0.11614401858304298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,21,0.0,15.78,0.0,0.023073373327180433,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,42,0.0,14.45,0.03430531732418525,0.012425447316103379,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,6,0.0887096774193548,16.18,0.0945179584120983,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5,0.0,11,0.0,0.0,0.0,4.6875,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125
0,0.0,0.0,24,0.1666666666666666,0.0,0.0,0.24509803921568626,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24509803921568626
5,0.0,0.0,33,0.0049382716049382,15.66,0.0,0.011465260261407935,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011465260261407935
0,0.0,0.0,37,0.0,0.0,4.032258064516129,0.1706484641638225,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032258064516129,0.0
0,0.0,0.0,33,0.0,0.0,1.6233766233766234,0.0,0.0,1.0,0.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,21,0.0,0.0,5.88235294117647,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,21,0.0,16.33,0.0,0.02402691013935608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,18,0.0,8.54,0.2032520325203252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,33,0.0,0.0,0.08077544426494346,2.291666666666667,0.0,0.6923076923076923,0.0,0.6923076923076923,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.25,1.0,42,0.0,0.88,0.5126452494873547,0.7703777335984096,0.0,0.8032786885245902,0.04918032786885246,0.8360655737704918,0.0,0.5901639344262295,0.0,0.0,0.024850894632206758,0.034176349965823645,0.0,0.0,0.0,0.3333333333333333,0.0,0.39302802460697195,0.09940357852882703
0,1.0,0.0,42,0.0,0.0,0.0,0.8025682182985553,0.0,0.6,0.0,0.8,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6019261637239165
5,0.0,0.0,19,0.0,24.38,0.2767527675276753,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04616805170821791
1,0.0,0.0,0,0.0,10.0,0.0,0.39370078740157477,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,19,0.0,0.0,0.24570024570024568,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24570024570024568,0.0
0,1.0,1.0,37,0.0,29.33,0.024937655860349125,0.02313743637204998,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01156871818602499
0,0.0,0.0,40,0.0,0.0,1.0676156583629892,0.129366106080207,0.0,0.625,0.0,0.625,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17793594306049823,0.129366106080207
0,0.0,0.0,27,0.0212765957446808,0.0,0.0,0.06839945280437756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,2,0.0634920634920634,17.34,0.0,0.1079913606911447,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,19,0.125,15.56,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,45,0.0,14.71,0.03006614552014432,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.1242603550295858,17.02,0.0,0.05356186395286555,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,25,0.0137931034482758,38.52,0.06966213862765587,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034831069313827935,0.0
1,0.0,0.0,41,0.0,13.83,0.0,0.041271151465125874,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041271151465125874
1,0.0,0.0,32,0.0,8.96,0.36900369003690037,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,27,0.0,0.0,0.0,0.10111223458038422,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05055611729019211
3,0.0,0.0,47,0.1612903225806451,14.39,0.05219206680584551,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,31,0.0106382978723404,15.59,0.043898156277436345,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.75,1.0,59,0.0166666666666666,0.5,0.0,0.04079967360261118,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.03229974160206718,0.06119951040391677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,12,0.0,15.28,0.0,0.05393743257820928,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1.0,52,0.0,0.0,3.29512893982808,0.0,0.0,0.6521739130434783,0.0,0.6521739130434783,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163323782234956,0.0
0,0.0,0.0,10,0.0,0.0,2.380952380952381,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,0.0
2,0.0,0.0,19,0.0,36.88,0.0,0.0330742516950554,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,1,0.1149425287356321,16.87,0.0,0.03821169277799006,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0,18,0.0,11.69,0.0,0.18604651162790697,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,48,0.0,16.11,0.010850694444444444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019700551615445233
1,0.0,0.0,23,0.0,15.39,0.03786444528587656,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,10,0.0,0.0,0.0,0.5434782608695652,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,36,0.0,8.98,0.07423904974016332,0.465210355987055,0.0,0.52,0.0,0.76,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07423904974016332,0.0
2,0.0,0.0,79,0.0333333333333333,15.92,0.0,0.3488372093023256,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0,0.0,16.58,0.0,0.24038461538461536,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,27,0.0,11.88,0.03271180896303565,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,36,0.0,0.0,0.0,5.0,0.0,0.6785714285714286,0.0,0.9285714285714286,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0,0.0,16.31,0.0,0.12195121951219513,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,49,0.0,5.99,0.15432098765432098,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07716049382716049,0.0
1,0.0,0.3333333333333333,48,0.0,1.9,0.5015839493136219,0.0,0.0,1.0526315789473684,0.0,1.105263157894737,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2375923970432946,0.1589825119236884
3,0.0,0.0,16,0.0784313725490196,14.62,0.0876424189307625,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.0,48,0.0,0.36,0.2695417789757412,0.5627009646302251,0.0,0.8181818181818182,0.09090909090909091,0.8181818181818182,0.0,0.6363636363636364,0.0,0.0,0.08038585209003216,0.0,0.0,0.0,0.0,1.0,0.0,0.2695417789757412,0.4019292604501608
2,0.0,0.0,38,0.0,14.54,0.0,0.04599816007359706,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599816007359706
0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1,0.0,16.58,0.0,0.02854695974878675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,20,0.0353982300884955,29.3,0.3935286401399213,0.20237062734894476,0.0,0.5625,0.0,0.5625,0.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043725404459991256,0.08673026886383348
1,1.0,1.0,33,0.1868852459016393,15.93,0.0,0.027151778441487917,0.0,1.0,1.0,1.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,20,0.0,0.0,0.0,1.282051282051282,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,13,0.1052631578947368,36.94,0.0,0.22338049143708116,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,39,0.0,15.03,0.0,0.03963535473642489,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019817677368212445
3,0.0,0.0,21,0.0,15.49,0.03853564547206166,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,6,0.0,0.0,0.0,8.333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334
0,0.0,1.0,61,0.0,0.0,1.8907563025210086,0.16051364365971107,0.0,0.5454545454545454,0.0,0.7272727272727273,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605042016806722,0.16051364365971107
0,0.0,0.0,13,0.0,0.0,0.0,0.1838235294117647,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,35,0.0,5.53,0.5681818181818182,0.3389830508474576,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.3389830508474576
2,0.0,0.0,25,0.0,7.65,0.14326647564469913,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3333333333333333,0.0,41,0.0,0.62,0.0,0.6871463217461601,0.0,0.6764705882352942,0.0,1.0294117647058822,0.0,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11804052724768838,0.0
2,0.0,0.0,28,0.0,15.3,0.0,0.032829940906106365,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03227888960619755,0.0
0,0.0,0.0,8,0.0909090909090909,0.0,0.3076923076923077,1.094890510948905,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,40,0.0,0.0,0.24570024570024568,0.6186726659167604,0.0,0.875,0.0,0.8125,0.0,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19656019656019655,0.0
2,0.0,0.0,33,0.0,15.65,0.021399529210357374,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,55,0.0683760683760683,41.22,2.5974025974025974,0.07160759040458288,0.0,0.15,0.0,0.25,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36075036075036077,0.07160759040458288
